text,toxic
Kuch to khya bha bhi to jeev mara gya khud ka baccha hota to kya karti,0
कांग्रेस नेता शशि थरूर ने अपनी पत्नी सुनंदा पुष्कर की रहस्यमय परिस्थिति में हुई मौत के मामले में ताजा घटनाक्रम पर कोई टिप्पणी करने से परहेज किया,0
"सब नेता मिल कर पाकिस्तान से कैसे लडेगे, इनमें बहुत सारे नेता तो पाकिस्तान के दलाल हैं",1
"तालिबान के खिलाफ पाक सेना का अभियान, 184 आतंकी मारे गए...खबर पढ़ें...http://khabar.ndtv.com/news/world/pakistan-armys-operation-against-taliban-184-killed-522887",0
Kitna jhut bolega abp janta ka gussa thanda karne ke liya kitna liya h modi sarkar se,1
Gajab..  Mere toh bank me bhi nhi hai..  😂,0
"Only znews ke ankar jo hai wahi desh ke baat karte hai, baki sab paisa paisa karte hai.",1
09993333351 aishwarya eddy dev ki maakichut dekhne wale phone toh nai karenge gandu log behenchod.,1
Bhut afsos huva ye sunkar k ek nanhi pari is dunya se chalbsi !!! Kash k un logo k dil my thodi si dayaa hoti . Jo hema malini ko aspatal lykar gay is bacchi ko bhi sath lykar jate to shayad aaj ye hamare bich jinda hoti,0
पढ़ें : फीफा वर्ल्डकप को गूगल के डूडल का सलाम - http://t.co/P9ZVKa27qU http://t.co/IjJvLacVPi,0
Manoj Nimbria dekh le bey tere jaisa tharki boss,1
is duniya me sb musalmano ka ek hi khuda h wo h allah. aur tumhare itne sare h ki roj puja krne betho to ek saal baad b numbr dubara nhi ata us bhgwan ka.aur allah is duniya ke har muslim ka khuda h. tera bhagwan jo bas sirf india tak hi simit h. bahar videsho me koi inko pehchanta b nhi .,0
Bc aisa log parishan ho rha h jaise kajol ne establish. Kiya h beef ko khana.... Ku6 animals earth pe khane ke liye hi banaya gaya hai...,1
"Jaisa guru oyesa chela, jab chela ko pair chhune ka dil Kiya to guru ka Hina pair chhuyega ki Kisi jaj Sahab ka",0
समाजवादी मुल्लो की सरकार ने यह क्या गजब कर दिया? एक बेकसूर मुसलमान को फर्जी इनकाउंटर में मार डाला !! इशरत जहाँ की आत्मा आज तडप रही होगी ।,1
"चिंताएं, परेशानियां, दुःख और तकलीफें  परिस्थितियों से लड़ने से नहीं दूर हो सकती,  वे दूर होंगी अपनी अंदरूनी कमजोरी  दूर करने से जिसके कारण ही  वे सचमुच पैदा हुई है !!",0
Sabhi ko mil jul kar Chalna Padega अब गुंडाराज समाप्त होगा,0
आईपीएल में अपनी टीम के दूसरे मुकाबले में बेन स्‍टोक्‍स ने पैसा वसूल पारी खेली. #BenStokes,0
अभी थोड़ी देर बाद 56 इंची फेंफड़ों में दम भरके कड़ी निंदा करेंगे। खैर छोड़ो.....अगला चुनाव कब है शहीदो को अगली जीत समर्पित कर देंगे,1
Punya Prashanta Subudhi yeh kya hai bhai???,0
Dikha do yr 56 ka warna36 ka hi dikha do 😂😂😂😂😂😂😂,1
"Digital india से जुडिये अपने Android mobile से अब Rs. 15000-50000/महीना कमायें. बस आपको Advertising करना है. और कम्पनी आपको हर माह आपके बैंक एकाउंट मे रूपया देगी... बस आप इस whatsApp no. ( 8017025376 )पर ""info "" लिख कर send कीजिए",0
Abhi se gaand phat gayi salon abhi toh 3 saal hi hue hain kaam se kaam 12 saal aur baki hain,1
Madar chod tum log sale desh drohi kyu tum logo ka history hi gandi h Hybrid quality ki fasal converted suvar,1
To sir aap bun jo...🤐,0
Abe lol maine isliye tag kiya kyuki video acha hai😂,0
#MoreToGive Walkathon में हज़ारों लोगों ने हिस्सा लिया और अंगदान के प्रति जागरुकता पैदा करने की कोशिश की,0
bhai Samaz me nahi ata ki Khans se compair kyu karta hi,1
Suna kar sawaab milega khabeej... :-D :-D,1
isliye india ko hmsa se sikho pe garb ho ta hn .tab b jb sikho ne zalims kutte jigadi mughulo ko mar mar india se dafa kr k arab main send kr diya tha.....,0
"jisko tu news channel samajta hain na voh purr dunia key andar comedy channel kehlata hain,  tum choti moti jagha dikhney key layak ho bari jaghao par toh tumhari entry bhee nahi hoti. Sale tu apni doh biwion ko akela chor kaise deta hain pure din tujhe mera darh nahi hain kya.",1
"jeet ka nasha apne aap ahankaar le aata hain akalio,praves,manjeet apne aap. sab updesh jo sirsa,prave,nupur ne pehle diye sab bhool kar ahankaar mein chale jaate hain.",1
bjp me shamil ho ja  bjp me kuchh banega,1
Jab manipur mai 22 jwan mary to koi bi nai bola. Aj 2 par bohat bokh raha ha medai.,1
Haa bhai paida kar aur aurat ka jina haraam kar ..kar paida...kyoki piche se tumari koi marega to aage se varaas v to tumilog nikaloge,1
Baat bana raha hai tu . Eik din k wastey daroo pina band ker de nind aney lage gi,1
EVM hai bro tension ki jarurat nahi hai,0
Bkwas jyade h news walo k pass..kb se aa hi to rha h sunil,1
"पाकिस्तान में भी आतंकवाद की जड़ जिहाद ही है ,अगर पत न हो तो भौंको नहीं ।",1
Sabhi neta  log humle ki ninda kar dengy or sabhi log sab kuch bhoool jayengy us maa se pucho jisne apna beta khoya hai...,0
"Aap aap ho gaye bavajah, him tum ho gaye be vajah",0
Itali ki rani murda bad modiji jinda   bad,1
Gud hai 10-12 awara kuta chhod kr enko sbko smjana hoga,1
Akhilesh g me nhi election commission ne kaha hai,0
Ranjeet Yadav जी देखिये आज काम बोल गया😜,0
Abhishek Kumar ab karo trai trai :D,1
"#Punjab में मतदान के दिन मौसम डाल सकता है खलल, हो सकती है बारिश : मौसम विभाग http://khabar.ndtv.com/news/assembly-polls-2017/could-be-rain-in-punjab-on-polling-day-weather-office-1655724 #Rain",0
नमस्ते_जी ॐ नमः शिवाय 🙏🙏 जय_श्री_राम 🙏🌷 जय माता दी - जय श्री हनुमान- सतनाम वाहगुरु - हर हर महादेव🌷 गणपति बप्पा मोरिया 🌷जय श्री झूलेलाल।,0
Feku k chamcho 16 may ko janta bjp rss ko aukat bata degi,1
ap chanal bot acha ha,0
"#BreakingNews पंजाब के गुरदासपुर जिले में स्‍थ‍ित बटाला शहर में आतंकी खतरे का अलर्ट जारी, पुलिस और सुरक्षा एजेंसियां आई हरकत में",0
Hahahaha.....  Ye sahi tha,0
Tino Ko milna chaheeye khelne,0
Manish singh puch lia papa se unhone bataya m teri ma ne hi paida kia hai mujhe..,1
Array zeeshan tum kitna b bol lo but her dharm k log tum logo ko apna bhai ni mante h. Or tum logo ko pehchanne lage h.,1
Sale kann me laga ke soja b**we,1
"Mihir Chaudhary ji ye important nhi ki vo 12th me kitne laya important ye he ki uska ye invention kitne kaam ka he,.",0
matlab kya powerdrift k ducati diavel ka baap extended version hai kya ?,0
"भारत-चीन हमारी नौकरियां ले रहे हैं, उन्हें वापस लाना होगा : डोनाल्‍ड ट्रंप http://khabar.ndtv.com/news/world/india-china-taking-our-jobs-will-bring-them-back-says-donald-trump-1241057 #DonaldTrump",0
Kuch nhi kiya cement ki jgha ret lagvadiya,1
"रे मादरचोद रण्डी की औलाद, मादरचोद तमीज से बात कर ,नहीं तो तुम्हारी माँ, बहन को चोदकर चूत का भोंसरा बना दूंगा ।",1
केंद्र में सरकार बदलते ही सुरक्षा के सरोकार भी बदल गए। कई पुराने नेताओं से सुरक्षा वापस ली जा रही है। देखें किन नेताओं से वापस ली गई सुरक्षा... http://khabar.ndtv.com/video/show/news/341883?khabarfb=007,1
ये कौन सी नई बात है इसके पहले भी आतंकी छुडाने के लिए अपना अपहरण करा चुकी है मिली हुई नहीं उनकी घरवाली हैं,1
ज़रूरी है कि जब लाखों-करोड़ों लोगों को एक साथ ऑनलाइन या इंटरनेट बैंकिंग सिस्टम के दायरे में लाया जा रहा है तो उन्हें सुरक्षा को लेकर भी उसी पैमाने पर सतर्क किया जाए. नए ग्राहकों के साथ धोखाधड़ी की आशंका काफी रहती है. आप लापरवाही न भी करें तो भी गारंटी नहीं है कि डाका नहीं पड़ेगा.,0
